molregno,canonical_smiles,hba,hbd,psa,rtb,full_mwt,heavy_atoms,aromatic_rings,pref_name,confidence_score,bao_endpoint,standard_value,standard_units,pchembl_value,assay_id
62390,O=C(Nc1cccnc1)N1CCc2ccc(Cl)c(Cl)c21,2,1,45.23,1,308.17,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5012.0,nM,5.30,642098
62734,Cc1cc2c(cc1I)N(C(=O)Nc1cccnc1)CC2,2,1,45.23,1,379.20,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,63.0,nM,7.20,642098
62735,Cc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2,2,1,45.23,1,332.20,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,63.0,nM,7.20,642098
62698,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,2,1,45.23,1,287.75,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,159.0,nM,6.80,642098
62639,Cc1cc2c(cc1Cl)CCN2C(=O)Nc1cccnc1,2,1,45.23,1,287.75,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,398.0,nM,6.40,642098
62795,O=C(Nc1cccnc1)N1CCc2cc(I)c(Cl)cc21,2,1,45.23,1,399.62,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,100.0,nM,7.00,642098
62581,Cc1ccc2c(c1I)CCN2C(=O)Nc1cccnc1,2,1,45.23,1,379.20,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2512.0,nM,5.60,642098
62623,Cc1ccc2c(c1Br)CCN2C(=O)Nc1cccnc1,2,1,45.23,1,332.20,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,126.0,nM,6.90,642098
62657,O=C(Nc1cccnc1)N1CCc2c1ccc(Cl)c2Cl,2,1,45.23,1,308.17,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,631.0,nM,6.20,642098
62268,O=C(Nc1cccnc1)N1CCc2cc(Cl)c(Cl)cc21,2,1,45.23,1,308.17,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,251.0,nM,6.60,642098
61850,O=C(Nc1cccnc1)N1CCc2ccc(Cl)cc21,2,1,45.23,1,273.72,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,794.0,nM,6.10,642098
62359,O=C(Nc1cccnc1)N1CCc2cc(Cl)ccc21,2,1,45.23,1,273.72,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2512.0,nM,5.60,642098
62658,O=C(Nc1cccnc1)N1CCc2ccccc21,2,1,45.23,1,239.28,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,642098
60068,C[C@H](N)Cn1ccc2cc(F)c(F)cc21,2,1,30.95,2,210.23,15,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,100.0,nM,7.00,642098
151754,CC(N)Cn1ccc2ccc(F)cc21,2,1,30.95,2,192.24,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,251.0,nM,6.60,642098
151714,CC(N)Cn1ccc2cc(Br)ccc21,2,1,30.95,2,253.14,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,159.0,nM,6.80,642098
152029,CC(N)Cn1ccc2cc(Cl)ccc21,2,1,30.95,2,208.69,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,200.0,nM,6.70,642098
151715,CC(N)Cn1ccc2cc(F)ccc21,2,1,30.95,2,192.24,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,159.0,nM,6.80,642098
152028,Cc1ccc2c(ccn2CC(C)N)c1,2,1,30.95,2,188.27,14,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,794.0,nM,6.10,642098
650162,CCN1C(=N)N(C)/C(=C/c2c[nH]c3cc(F)ccc23)C1=O,2,2,63.19,2,286.31,21,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,173.0,nM,6.76,642098
650813,CCN1C(=N)N(C)/C(=C\c2c[nH]c3ccccc23)C1=O,2,2,63.19,2,268.32,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,655.0,nM,6.18,642098
425187,CN1C(=N)N(C)/C(=C/c2c[nH]c3ccccc23)C1=O,2,2,63.19,1,254.29,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,598.0,nM,6.22,642098
650755,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(F)ccc23)C1=O,2,2,63.19,1,272.28,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,235.0,nM,6.63,642098
590783,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,3,0,21.06,3,319.45,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,61.66,nM,7.21,603318
590668,Cc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1,2,0,8.17,3,318.46,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.096,nM,8.96,603318
590667,Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,2,0,8.17,3,304.44,23,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.995,nM,8.70,603318
590504,Cc1ccc2c(c1)c1c(n2/C=C\c2ccccc2)CCN(C)C1,2,0,8.17,2,302.42,23,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.0,nM,9.00,603318
592229,CNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,2,61.96,5,314.41,22,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,273.0,nM,6.56,603451
592241,CCNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,2,61.96,6,328.44,23,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,389.0,nM,6.41,603451
592242,CCCNCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,2,61.96,7,342.46,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,367.0,nM,6.43,603451
592252,CC(C)NCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,2,61.96,6,342.46,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,110.0,nM,6.96,603451
592253,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12,3,2,61.96,6,368.50,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,19.0,nM,7.72,603451
592270,CN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,1,53.17,5,328.44,23,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,262.0,nM,6.58,603451
592271,CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,1,53.17,6,342.46,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,222.0,nM,6.65,603451
592289,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCC3)c12,3,1,53.17,5,354.48,25,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,117.0,nM,6.93,603451
592290,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCCC3)c12,3,1,53.17,5,368.50,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,59.0,nM,7.23,603451
592298,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCCCC3)c12,3,1,53.17,5,382.53,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,33.0,nM,7.48,603451
592299,CC1CCCCN1CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,1,53.17,5,382.53,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,89.0,nM,7.05,603451
592322,CC1CCCN(CCc2cccc3[nH]cc(S(=O)(=O)c4ccccc4)c23)C1,3,1,53.17,5,382.53,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,46.0,nM,7.34,603451
592323,CCN(C)CCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,1,53.17,7,356.49,25,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,713.0,nM,6.15,603451
592337,CC(C)NCCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,3,2,61.96,7,356.49,25,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,619.0,nM,6.21,603451
592338,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCCN3CCCCC3)c12,3,1,53.17,6,382.53,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,854.0,nM,6.07,603451
480354,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,5,0,40.16,2,339.39,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,832.0,nM,6.08,604270
67202,NCC1c2ccccc2Cc2ccccc21,1,1,26.02,1,209.29,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,20.0,nM,7.70,605747
118032,CNCC1c2ccccc2Cc2ccccc21,1,1,12.03,2,223.32,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,52.0,nM,7.28,605747
264763,CN(C)CC1c2ccccc2Cc2ccccc21,1,0,3.24,2,237.35,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,540.0,nM,6.27,605747
264614,NCCC1c2ccccc2Cc2ccccc21,1,1,26.02,2,223.32,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,480.0,nM,6.32,605747
591899,CNCCC1c2ccccc2Cc2ccccc21,1,1,12.03,3,237.35,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,92.0,nM,7.04,605747
591828,CN(C)CCC1c2ccccc2Cc2ccccc21,1,0,3.24,3,251.37,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,84.0,nM,7.08,605747
264711,NCCCC1c2ccccc2Cc2ccccc21,1,1,26.02,3,237.35,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,32.0,nM,7.50,605747
264710,CNCCCC1c2ccccc2Cc2ccccc21,1,1,12.03,4,251.37,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13.0,nM,7.89,605747
265452,CN(C)CCCC1c2ccccc2Cc2ccccc21,1,0,3.24,4,265.40,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.0,nM,7.66,605747
7646,NCC(c1ccccc1)c1ccccc1,1,1,26.02,3,197.28,15,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4610.0,nM,5.34,605747
7644,CNCC(c1ccccc1)c1ccccc1,1,1,12.03,4,211.31,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,605747
7650,CN(C)CC(c1ccccc1)c1ccccc1,1,0,3.24,4,225.34,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,7356.0,nM,5.13,605747
591856,NCCC(c1ccccc1)c1ccccc1,1,1,26.02,4,211.31,16,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,605747
591867,CNCCC(c1ccccc1)c1ccccc1,1,1,12.03,5,225.34,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1498.0,nM,5.82,605747
591869,CN(C)CCC(c1ccccc1)c1ccccc1,1,0,3.24,5,239.36,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1636.0,nM,5.79,605747
591870,NCCCC(c1ccccc1)c1ccccc1,1,1,26.02,5,225.33,17,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2589.0,nM,5.59,605747
591871,CNCCCC(c1ccccc1)c1ccccc1,1,1,12.03,6,239.36,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,754.0,nM,6.12,605747
591883,CN(C)CCCC(c1ccccc1)c1ccccc1,1,0,3.24,6,253.39,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1151.0,nM,5.94,605747
599017,O=C1NC2CNCCN2c2ccccc21,3,2,44.37,0,203.25,15,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1980.0,nM,5.70,609158
599018,Cc1cccc2c1C(=O)NC1CNCCN21,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4482.0,nM,5.35,609158
599018,Cc1cccc2c1C(=O)NC1CNCCN21,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,229.0,nM,6.64,609158
599020,Cc1ccc2c(c1)N1CCNCC1NC2=O,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,600.0,nM,6.22,609158
599019,Cc1ccc2c(c1)C(=O)NC1CNCCN21,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1220.0,nM,5.91,609158
599021,Cc1cccc2c1N1CCNCC1NC2=O,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,609158
599022,O=C1NC2CNCCN2c2cccc(Cl)c21,3,2,44.37,0,237.69,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,334.0,nM,6.48,609158
599081,O=C1NC2CNCCN2c2ccc(Cl)cc21,3,2,44.37,0,237.69,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,397.0,nM,6.40,609158
599082,O=C1NC2CNCCN2c2cccc(C(F)(F)F)c21,3,2,44.37,0,271.24,19,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,184.0,nM,6.74,609158
599083,O=C1NC2CNCCN2c2c(Cl)cccc21,3,2,44.37,0,237.69,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,609158
599084,O=C1NC2CCNCCN2c2ccccc21,3,2,44.37,0,217.27,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,269.0,nM,6.57,609158
599085,Cc1cccc2c1C(=O)NC1CCNCCN21,3,2,44.37,0,231.30,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,141.0,nM,6.85,609158
599086,O=C1NC2CCNCCN2c2cccc(Cl)c21,3,2,44.37,0,251.72,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,168.0,nM,6.78,609158
599087,Cc1ccc2c(c1)N1CCNCCC1NC2=O,3,2,44.37,0,231.30,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,364.0,nM,6.44,609158
599087,Cc1ccc2c(c1)N1CCNCCC1NC2=O,3,2,44.37,0,231.30,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,454.0,nM,6.34,609158
599157,O=C1NC2CNCCCN2c2cccc(Cl)c21,3,2,44.37,0,251.72,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13560.0,nM,4.87,609158
5884,Clc1cccc(N2CCNCC2)c1,2,1,15.27,1,196.68,13,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,48.0,nM,7.32,609158
631727,Cn1nccc1-c1cc(NC(=O)c2ccc(C(F)(F)F)cc2)ccc1OCCN1CCCC1,5,1,59.39,7,458.48,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.9,nM,8.72,634056
631797,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCCC1,5,1,59.39,7,458.48,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.6,nM,9.22,634056
631798,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCC(F)(F)C1,5,1,59.39,7,494.46,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,12.0,nM,7.92,634056
631799,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2F)ccc1OCCN1CCOCC1,6,1,68.62,7,442.47,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8.6,nM,8.07,634056
631800,Cn1nccc1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,6,1,68.62,7,424.48,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.1,nM,8.29,634056
631875,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1,6,1,68.62,7,424.48,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.0,nM,7.75,634056
631876,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,6,1,68.62,7,458.92,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.6,nM,9.22,634056
631877,Cn1nccc1-c1cc(NC(=O)c2ccc(C(F)(F)F)cc2)ccc1OCCN1CCOCC1,6,1,68.62,7,474.48,34,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.4,nM,8.62,634056
631878,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1,6,1,68.62,7,474.48,34,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.7,nM,9.15,634056
631949,Cn1nccc1-c1cc(NC(=O)c2ccc(F)c(F)c2)ccc1OCCN1CCOCC1,6,1,68.62,7,442.47,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.1,nM,8.39,634056
631950,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,7,1,77.85,8,436.51,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.9,nM,8.31,634056
631951,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCNC(=O)C1,6,2,88.49,7,487.48,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,287.0,nM,6.54,634056
631952,Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCNC(=O)C1,6,2,88.49,7,521.93,36,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.3,nM,8.28,634056
632013,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2-c2ccnn2C)CC1,6,1,79.70,7,515.54,37,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.3,nM,8.37,634056
632014,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1,6,1,79.70,7,465.53,34,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.0,nM,7.82,634056
632015,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2c(Cl)cnn2C)CC1,6,1,79.70,7,499.97,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.2,nM,8.66,634056
632016,COc1cccc(C(=O)Nc2ccc(OCCN3CCN(C(C)=O)CC3)c(-c3ccnn3C)c2)c1,7,1,88.93,8,477.57,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.5,nM,8.35,634056
632068,COc1cccc(C(=O)Nc2ccc(OCCN3CCN(C(N)=O)CC3)c(-c3ccnn3C)c2)c1,7,2,114.95,8,478.55,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.1,nM,8.29,634056
632069,COc1cccc(C(=O)Nc2ccc(OCCN3CCN(S(C)(=O)=O)CC3)c(-c3ccnn3C)c2)c1,8,1,106.00,9,513.62,36,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28.0,nM,7.55,634056
632070,COc1cccc(C(=O)Nc2ccc(OCCNCCO)c(-c3ccnn3C)c2)c1,7,3,97.64,10,410.47,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.8,nM,8.74,634056
632071,COc1cccc(C(=O)Nc2ccc(OCCN)c(-c3ccnn3C)c2)c1,6,2,91.40,7,366.42,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.2,nM,8.66,634056
687528,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,3,1,63.13,4,376.44,28,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.48,nM,9.32,649396
603815,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,4,2,68.18,4,437.24,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.51,nM,9.29,649396
687592,COc1ccc(NC(=O)N2CCN(CCc3ccc(F)cc3)CC2)cc1-c1c(Cl)cnn1C,5,1,62.63,6,471.96,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,155.0,nM,6.81,649396
687593,O=C(Nc1n[nH]cc1Br)N1CCN(CCc2ccc(F)cc2)CC1,3,2,64.26,4,396.26,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,88.0,nM,7.06,649396
687594,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(F)cc3)CC2)n1,4,0,41.37,4,395.28,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.6,nM,8.44,649396
687595,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3)CC2)n1,4,0,41.37,4,377.29,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,68.0,nM,7.17,649396
686511,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3F)CC2)n1,4,0,41.37,4,395.28,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.0,nM,7.75,649396
686512,Cn1cc(Br)c(C(=O)N2CCN(CCc3cccc(F)c3)CC2)n1,4,0,41.37,4,395.28,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,542.0,nM,6.27,649396
686513,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(Cl)cc3)CC2)n1,4,0,41.37,4,411.73,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,34.0,nM,7.47,649396
686514,COc1ccc(CCN2CCN(C(=O)c3nn(C)cc3Br)CC2)cc1,5,0,50.60,5,407.31,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,408.0,nM,6.39,649396
686515,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccc(F)cc3F)CC2)n1,4,0,41.37,4,413.27,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.1,nM,8.96,649396
686585,Cc1nc2n(c(=O)c1CCN1CCN(C(=O)c3nn(C)cc3Br)CC1)CCCC2,7,0,76.26,4,463.38,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,649396
686586,Cn1cc(Br)c(C(=O)N2CCN(CCN3C(=O)c4ccccc4C3=O)CC2)n1,6,0,78.75,4,446.31,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,649396
686587,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,4,409.26,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.9,nM,8.41,649396
686588,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3F)CC2)n1,5,0,58.44,4,427.25,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,70.0,nM,7.16,649396
686589,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccccc3F)CC2)n1,5,0,58.44,4,409.26,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,270.0,nM,6.57,649396
686663,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(C(F)(F)F)cc3)CC2)n1,5,0,58.44,4,459.27,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,865.0,nM,6.06,649396
686664,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(OC(F)(F)F)cc3)CC2)n1,6,0,67.67,5,475.27,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6000.0,nM,5.22,649396
686665,Cn1cc(Br)c(C(=O)N2CCN(CC(O)c3ccc(F)cc3)CC2)n1,5,1,61.60,4,411.28,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,368.0,nM,6.43,649396
686666,CO/N=C(/CN1CCN(C(=O)c2nn(C)cc2Br)CC1)c1ccc(F)cc1,6,0,62.96,5,438.30,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2470.0,nM,5.61,649396
686667,Cn1ccc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,4,330.36,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,37.0,nM,7.43,649396
686736,Cc1c(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C,5,0,58.44,4,423.29,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.6,nM,8.34,649396
686737,Cc1[nH]nc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)c1Br,4,1,69.30,4,409.26,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.6,nM,8.34,649396
686738,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n[nH]1,4,1,69.30,4,330.36,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,36.0,nM,7.44,649396
686739,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C,5,0,58.44,4,344.39,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8.5,nM,8.07,649396
686740,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C(C)(C)C,5,0,58.44,4,386.47,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.3,nM,8.03,649396
686805,Cn1cc(Cl)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,4,364.81,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.7,nM,8.43,649396
686806,CCn1cc(Cl)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,5,378.84,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.6,nM,8.59,649396
686807,O=C(CN1CCN(C(=O)c2n[nH]cc2Cl)CC1)c1ccc(F)cc1,4,1,69.30,4,350.78,24,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.5,nM,7.73,649396
686808,Cn1cc(C(F)(F)F)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,4,398.36,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28.0,nM,7.55,649396
686809,Cn1cc(I)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,5,0,58.44,4,456.26,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.5,nM,8.35,649396
686878,Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1-c1ccccc1,5,0,58.44,5,406.46,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.0,nM,7.96,649396
688989,C1=C(N2CCNCC2)c2nccn2Cc2ccccc21,4,1,33.09,1,266.35,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,7.943,nM,8.10,651969
688990,O=C(O)CCN1CCN(C2=Cc3ccccc3Cn3ccnc32)CC1,5,1,61.60,4,338.41,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,316.23,nM,6.50,651969
